SpecAnalyzer (GHz)	SetField (T)	 SpecAnalyzerOut (Hz)

1.343200000e+10	2.000000000e-01	3.656435831e-12
1.343400000e+10	2.000000000e-01	3.908396610e-12
1.343600000e+10	2.000000000e-01	3.637332189e-12
1.343800000e+10	2.000000000e-01	3.734197847e-12
1.344000000e+10	2.000000000e-01	3.872029867e-12
1.344200000e+10	2.000000000e-01	3.777416314e-12
1.344400000e+10	2.000000000e-01	3.659895303e-12
1.344600000e+10	2.000000000e-01	3.759541289e-12
1.344800000e+10	2.000000000e-01	3.676950671e-12
1.345000000e+10	2.000000000e-01	3.540040223e-12
1.345200000e+10	2.000000000e-01	3.436070222e-12
1.345400000e+10	2.000000000e-01	3.645582967e-12
1.345600000e+10	2.000000000e-01	3.672307684e-12
1.345800000e+10	2.000000000e-01	3.449263227e-12
1.346000000e+10	2.000000000e-01	3.625112580e-12
1.346200000e+10	2.000000000e-01	3.393310589e-12
1.346400000e+10	2.000000000e-01	3.429645023e-12
1.346600000e+10	2.000000000e-01	3.361380618e-12
1.346800000e+10	2.000000000e-01	3.503916341e-12
1.347000000e+10	2.000000000e-01	3.622528926e-12
1.347200000e+10	2.000000000e-01	3.688994856e-12
1.347400000e+10	2.000000000e-01	3.442932137e-12
1.347600000e+10	2.000000000e-01	3.680737139e-12
1.347800000e+10	2.000000000e-01	3.745846081e-12
1.348000000e+10	2.000000000e-01	3.741855784e-12
1.348200000e+10	2.000000000e-01	3.810589864e-12
1.348400000e+10	2.000000000e-01	3.907363148e-12
1.348600000e+10	2.000000000e-01	4.014297575e-12
1.348800000e+10	2.000000000e-01	3.970170546e-12
1.349000000e+10	2.000000000e-01	4.185818792e-12
1.349200000e+10	2.000000000e-01	4.512978099e-12
1.349400000e+10	2.000000000e-01	4.308919974e-12
1.349600000e+10	2.000000000e-01	4.331025122e-12
1.349800000e+10	2.000000000e-01	4.375424068e-12
1.350000000e+10	2.000000000e-01	4.400697688e-12
1.350200000e+10	2.000000000e-01	4.661496016e-12
1.350400000e+10	2.000000000e-01	4.527128238e-12
1.350600000e+10	2.000000000e-01	4.682666147e-12
1.350800000e+10	2.000000000e-01	4.710839791e-12
1.351000000e+10	2.000000000e-01	4.765823586e-12
1.351200000e+10	2.000000000e-01	5.056208924e-12
1.351400000e+10	2.000000000e-01	5.023440431e-12
1.351600000e+10	2.000000000e-01	5.075791783e-12
1.351800000e+10	2.000000000e-01	5.225458954e-12
1.352000000e+10	2.000000000e-01	5.208040596e-12
1.352200000e+10	2.000000000e-01	5.176920091e-12
1.352400000e+10	2.000000000e-01	5.254421464e-12
1.352600000e+10	2.000000000e-01	5.256760305e-12
1.352800000e+10	2.000000000e-01	5.456615628e-12
1.353000000e+10	2.000000000e-01	5.470276575e-12
1.353200000e+10	2.000000000e-01	5.343425789e-12
1.353400000e+10	2.000000000e-01	5.778373873e-12
1.353600000e+10	2.000000000e-01	5.764034215e-12
1.353800000e+10	2.000000000e-01	5.625968441e-12
1.354000000e+10	2.000000000e-01	5.555587240e-12
1.354200000e+10	2.000000000e-01	5.760755154e-12
1.354400000e+10	2.000000000e-01	5.638088087e-12
1.354600000e+10	2.000000000e-01	5.666164152e-12
1.354800000e+10	2.000000000e-01	5.679800380e-12
1.355000000e+10	2.000000000e-01	5.916627431e-12
1.355200000e+10	2.000000000e-01	5.695018675e-12
1.355400000e+10	2.000000000e-01	5.518846231e-12
1.355600000e+10	2.000000000e-01	5.284708868e-12
1.355800000e+10	2.000000000e-01	5.741360946e-12
1.356000000e+10	2.000000000e-01	5.598120058e-12
1.356200000e+10	2.000000000e-01	5.652863594e-12
1.356400000e+10	2.000000000e-01	5.372105538e-12
1.356600000e+10	2.000000000e-01	5.212981522e-12
1.356800000e+10	2.000000000e-01	5.237522221e-12
1.357000000e+10	2.000000000e-01	5.251123321e-12
1.357200000e+10	2.000000000e-01	5.442103799e-12
1.357400000e+10	2.000000000e-01	5.386630378e-12
1.357600000e+10	2.000000000e-01	5.161389979e-12
1.357800000e+10	2.000000000e-01	5.210147418e-12
1.358000000e+10	2.000000000e-01	4.965899220e-12
1.358200000e+10	2.000000000e-01	4.931049492e-12
1.358400000e+10	2.000000000e-01	5.108650915e-12
1.358600000e+10	2.000000000e-01	4.789051534e-12
1.358800000e+10	2.000000000e-01	4.733193004e-12
1.359000000e+10	2.000000000e-01	4.730318134e-12
1.359200000e+10	2.000000000e-01	4.658558261e-12
1.359400000e+10	2.000000000e-01	4.307588140e-12
1.359600000e+10	2.000000000e-01	4.445413222e-12
1.359800000e+10	2.000000000e-01	4.295921691e-12
1.360000000e+10	2.000000000e-01	8.873202520e-12
1.360200000e+10	2.000000000e-01	6.732556179e-11
1.360400000e+10	2.000000000e-01	6.468466734e-11
1.360600000e+10	2.000000000e-01	6.958787713e-11
1.360800000e+10	2.000000000e-01	6.704981015e-11
1.361000000e+10	2.000000000e-01	6.888137977e-11
1.361200000e+10	2.000000000e-01	7.081962794e-11
1.361400000e+10	2.000000000e-01	6.879033454e-11
1.361600000e+10	2.000000000e-01	6.738599262e-11
1.361800000e+10	2.000000000e-01	6.671518893e-11
1.362000000e+10	2.000000000e-01	7.017885578e-11
1.362200000e+10	2.000000000e-01	6.885924470e-11
1.362400000e+10	2.000000000e-01	6.925249263e-11
1.362600000e+10	2.000000000e-01	6.775630057e-11
1.362800000e+10	2.000000000e-01	6.877037134e-11
1.363000000e+10	2.000000000e-01	6.856928220e-11
1.363200000e+10	2.000000000e-01	7.408629960e-11
1.363400000e+10	2.000000000e-01	7.245005290e-11
1.363600000e+10	2.000000000e-01	7.083352654e-11
1.363800000e+10	2.000000000e-01	7.251648587e-11
1.364000000e+10	2.000000000e-01	7.199360552e-11
1.364200000e+10	2.000000000e-01	7.586180989e-11
1.364400000e+10	2.000000000e-01	6.845932154e-11
1.364600000e+10	2.000000000e-01	7.232334176e-11
1.364800000e+10	2.000000000e-01	7.391231377e-11
1.365000000e+10	2.000000000e-01	7.707319505e-11
1.365200000e+10	2.000000000e-01	7.767791965e-11
1.365400000e+10	2.000000000e-01	7.671615426e-11
1.365600000e+10	2.000000000e-01	7.437311877e-11
1.365800000e+10	2.000000000e-01	7.781802980e-11
1.366000000e+10	2.000000000e-01	7.638754906e-11
1.366200000e+10	2.000000000e-01	7.851200245e-11
1.366400000e+10	2.000000000e-01	7.641614425e-11
1.366600000e+10	2.000000000e-01	7.393918117e-11
1.366800000e+10	2.000000000e-01	7.646415445e-11
1.367000000e+10	2.000000000e-01	7.896771431e-11
1.367200000e+10	2.000000000e-01	8.218330877e-11
1.367400000e+10	2.000000000e-01	8.269824409e-11
1.367600000e+10	2.000000000e-01	8.177025723e-11
1.367800000e+10	2.000000000e-01	8.011724617e-11
1.368000000e+10	2.000000000e-01	7.888112386e-11
1.368200000e+10	2.000000000e-01	8.411912833e-11
1.368400000e+10	2.000000000e-01	8.272199592e-11
1.368600000e+10	2.000000000e-01	8.302883381e-11
1.368800000e+10	2.000000000e-01	8.122303524e-11
1.369000000e+10	2.000000000e-01	8.632530107e-11
1.369200000e+10	2.000000000e-01	7.878165481e-11
1.369400000e+10	2.000000000e-01	8.516796990e-11
1.369600000e+10	2.000000000e-01	8.393563622e-11
1.369800000e+10	2.000000000e-01	8.773327204e-11
1.370000000e+10	2.000000000e-01	8.501213622e-11
1.370200000e+10	2.000000000e-01	8.753526376e-11
1.370400000e+10	2.000000000e-01	8.654425787e-11
1.370600000e+10	2.000000000e-01	8.890435610e-11
1.370800000e+10	2.000000000e-01	8.836523180e-11
1.371000000e+10	2.000000000e-01	8.863267065e-11
1.371200000e+10	2.000000000e-01	8.982132399e-11
1.371400000e+10	2.000000000e-01	8.922767386e-11
1.371600000e+10	2.000000000e-01	8.775650345e-11
1.371800000e+10	2.000000000e-01	8.926533124e-11
1.372000000e+10	2.000000000e-01	8.934693263e-11
1.372200000e+10	2.000000000e-01	8.719028277e-11
1.372400000e+10	2.000000000e-01	9.022248226e-11
1.372600000e+10	2.000000000e-01	8.978366661e-11
1.372800000e+10	2.000000000e-01	9.155436825e-11
1.373000000e+10	2.000000000e-01	8.764768772e-11
1.373200000e+10	2.000000000e-01	9.495555037e-11
1.373400000e+10	2.000000000e-01	9.494861147e-11
1.373600000e+10	2.000000000e-01	9.281976576e-11
1.373800000e+10	2.000000000e-01	9.006230484e-11
1.374000000e+10	2.000000000e-01	9.068035906e-11
1.374200000e+10	2.000000000e-01	8.861204132e-11
1.374400000e+10	2.000000000e-01	9.291364900e-11
1.374600000e+10	2.000000000e-01	9.560521819e-11
1.374800000e+10	2.000000000e-01	9.491164105e-11
1.375000000e+10	2.000000000e-01	8.988369077e-11
1.375200000e+10	2.000000000e-01	8.820708053e-11
1.375400000e+10	2.000000000e-01	9.427612857e-11
1.375600000e+10	2.000000000e-01	9.279345348e-11
1.375800000e+10	2.000000000e-01	8.963971926e-11
1.376000000e+10	2.000000000e-01	9.220323810e-11
1.376200000e+10	2.000000000e-01	9.315371391e-11
1.376400000e+10	2.000000000e-01	9.510370963e-11
1.376600000e+10	2.000000000e-01	9.028713888e-11
1.376800000e+10	2.000000000e-01	9.970421017e-11
1.377000000e+10	2.000000000e-01	9.202034273e-11
1.377200000e+10	2.000000000e-01	9.597955763e-11
1.377400000e+10	2.000000000e-01	8.935656381e-11
1.377600000e+10	2.000000000e-01	8.942670909e-11
1.377800000e+10	2.000000000e-01	9.570374354e-11
1.378000000e+10	2.000000000e-01	9.457657574e-11
1.378200000e+10	2.000000000e-01	9.204322721e-11
1.378400000e+10	2.000000000e-01	9.160549402e-11
1.378600000e+10	2.000000000e-01	8.772735316e-11
1.378800000e+10	2.000000000e-01	8.868877160e-11
1.379000000e+10	2.000000000e-01	9.049009458e-11
1.379200000e+10	2.000000000e-01	9.354310382e-11
1.379400000e+10	2.000000000e-01	8.897264869e-11
1.379600000e+10	2.000000000e-01	8.973059795e-11
1.379800000e+10	2.000000000e-01	9.186581357e-11
1.380000000e+10	2.000000000e-01	9.312477178e-11
1.380200000e+10	2.000000000e-01	8.648388256e-11
1.380400000e+10	2.000000000e-01	8.754373615e-11
1.380600000e+10	2.000000000e-01	9.269259665e-11
1.380800000e+10	2.000000000e-01	9.178405258e-11
1.381000000e+10	2.000000000e-01	8.394885481e-11
1.381200000e+10	2.000000000e-01	8.820460334e-11
1.381400000e+10	2.000000000e-01	8.823794473e-11
1.381600000e+10	2.000000000e-01	8.822115261e-11
1.381800000e+10	2.000000000e-01	8.326253575e-11
1.382000000e+10	2.000000000e-01	8.447612748e-11
1.382200000e+10	2.000000000e-01	7.986569045e-11
1.382400000e+10	2.000000000e-01	8.348575303e-11
1.382600000e+10	2.000000000e-01	8.079035357e-11
1.382800000e+10	2.000000000e-01	8.384932332e-11
1.383000000e+10	2.000000000e-01	8.309421901e-11
1.383200000e+10	2.000000000e-01	7.940966634e-11
1.383400000e+10	2.000000000e-01	7.492376164e-11
1.383600000e+10	2.000000000e-01	7.653033762e-11
1.383800000e+10	2.000000000e-01	7.931277857e-11
1.384000000e+10	2.000000000e-01	7.582779543e-11
1.384200000e+10	2.000000000e-01	7.647559669e-11
1.384400000e+10	2.000000000e-01	7.498191651e-11
1.384600000e+10	2.000000000e-01	7.600980956e-11
1.384800000e+10	2.000000000e-01	7.451962658e-11
1.385000000e+10	2.000000000e-01	7.342001312e-11
1.385200000e+10	2.000000000e-01	6.871122421e-11
1.385400000e+10	2.000000000e-01	6.908389139e-11
1.385600000e+10	2.000000000e-01	6.905703787e-11
1.385800000e+10	2.000000000e-01	6.397048169e-11
1.386000000e+10	2.000000000e-01	6.560146870e-11
1.386200000e+10	2.000000000e-01	6.642194433e-11
1.386400000e+10	2.000000000e-01	6.383649165e-11
1.386600000e+10	2.000000000e-01	6.446093659e-11
1.386800000e+10	2.000000000e-01	6.352069565e-11
1.387000000e+10	2.000000000e-01	6.431528921e-11
1.387200000e+10	2.000000000e-01	5.840000705e-11
1.387400000e+10	2.000000000e-01	6.142840403e-11
1.387600000e+10	2.000000000e-01	5.959043675e-11
1.387800000e+10	2.000000000e-01	5.906596739e-11
1.388000000e+10	2.000000000e-01	6.024855614e-11
1.388200000e+10	2.000000000e-01	6.241970829e-11
1.388400000e+10	2.000000000e-01	5.827606453e-11
1.388600000e+10	2.000000000e-01	5.796201366e-11
1.388800000e+10	2.000000000e-01	5.745571380e-11
1.389000000e+10	2.000000000e-01	5.582434515e-11
1.389200000e+10	2.000000000e-01	5.641080311e-11
1.389400000e+10	2.000000000e-01	5.926596020e-11
1.389600000e+10	2.000000000e-01	5.732757671e-11
1.389800000e+10	2.000000000e-01	5.294787872e-11
1.390000000e+10	2.000000000e-01	5.714668322e-11
1.390200000e+10	2.000000000e-01	5.788777097e-11
1.390400000e+10	2.000000000e-01	5.474035461e-11
1.390600000e+10	2.000000000e-01	5.221864607e-11
1.390800000e+10	2.000000000e-01	5.609568712e-11
1.391000000e+10	2.000000000e-01	5.678081269e-11
1.391200000e+10	2.000000000e-01	5.494379604e-11
1.391400000e+10	2.000000000e-01	5.354117844e-11
1.391600000e+10	2.000000000e-01	5.322418548e-11
1.391800000e+10	2.000000000e-01	5.476944592e-11
1.392000000e+10	2.000000000e-01	4.924893479e-11
1.392200000e+10	2.000000000e-01	5.348781487e-11
1.392400000e+10	2.000000000e-01	5.041812107e-11
1.392600000e+10	2.000000000e-01	5.153224375e-11
1.392800000e+10	2.000000000e-01	5.367610176e-11
1.393000000e+10	2.000000000e-01	5.339592657e-11
1.393200000e+10	2.000000000e-01	5.010052095e-11
1.393400000e+10	2.000000000e-01	5.345356449e-11
1.393600000e+10	2.000000000e-01	4.999060541e-11
1.393800000e+10	2.000000000e-01	5.258047123e-11
1.394000000e+10	2.000000000e-01	5.183510912e-11
1.394200000e+10	2.000000000e-01	5.082646456e-11
1.394400000e+10	2.000000000e-01	5.100822542e-11
1.394600000e+10	2.000000000e-01	5.282522683e-11
1.394800000e+10	2.000000000e-01	5.258950567e-11
1.395000000e+10	2.000000000e-01	5.478865278e-11
1.395200000e+10	2.000000000e-01	5.072916393e-11
1.395400000e+10	2.000000000e-01	5.375963563e-11
1.395600000e+10	2.000000000e-01	5.006093109e-11
1.395800000e+10	2.000000000e-01	5.316152379e-11
1.396000000e+10	2.000000000e-01	5.150710761e-11
1.396200000e+10	2.000000000e-01	5.216091448e-11
1.396400000e+10	2.000000000e-01	5.405575640e-11
1.396600000e+10	2.000000000e-01	5.319697807e-11
1.396800000e+10	2.000000000e-01	5.065771067e-11
1.397000000e+10	2.000000000e-01	5.146361462e-11
1.397200000e+10	2.000000000e-01	5.008810380e-11
1.397400000e+10	2.000000000e-01	5.308231285e-11
1.397600000e+10	2.000000000e-01	5.151043134e-11
1.397800000e+10	2.000000000e-01	4.899726805e-11
1.398000000e+10	2.000000000e-01	5.250237051e-11
1.398200000e+10	2.000000000e-01	4.773840351e-11
1.398400000e+10	2.000000000e-01	5.155591926e-11
1.398600000e+10	2.000000000e-01	5.129269925e-11
1.398800000e+10	2.000000000e-01	5.013384152e-11
1.399000000e+10	2.000000000e-01	5.041703513e-11
1.399200000e+10	2.000000000e-01	4.982596280e-11
1.399400000e+10	2.000000000e-01	4.840244872e-11
1.399600000e+10	2.000000000e-01	4.856250124e-11
1.399800000e+10	2.000000000e-01	5.100399270e-11
1.400000000e+10	2.000000000e-01	5.025743016e-11
1.200000000e+10	1.000000000e-01	3.575041955e-12
1.200200000e+10	1.000000000e-01	3.565847270e-12
1.200400000e+10	1.000000000e-01	3.525681917e-12
1.200600000e+10	1.000000000e-01	3.755809032e-12
1.200800000e+10	1.000000000e-01	3.701945868e-12
1.201000000e+10	1.000000000e-01	3.753183528e-12
1.201200000e+10	1.000000000e-01	3.762654684e-12
1.201400000e+10	1.000000000e-01	3.874132352e-12
1.201600000e+10	1.000000000e-01	3.921480328e-12
1.201800000e+10	1.000000000e-01	4.140921113e-12
1.202000000e+10	1.000000000e-01	3.971092552e-12
1.202200000e+10	1.000000000e-01	4.148683133e-12
1.202400000e+10	1.000000000e-01	4.388355998e-12
1.202600000e+10	1.000000000e-01	4.354650755e-12
1.202800000e+10	1.000000000e-01	4.327191817e-12
1.203000000e+10	1.000000000e-01	4.443310303e-12
1.203200000e+10	1.000000000e-01	4.343297857e-12
1.203400000e+10	1.000000000e-01	4.564647271e-12
1.203600000e+10	1.000000000e-01	4.694227212e-12
1.203800000e+10	1.000000000e-01	4.770303510e-12
1.204000000e+10	1.000000000e-01	4.638486643e-12
1.204200000e+10	1.000000000e-01	4.582375712e-12
1.204400000e+10	1.000000000e-01	4.655950538e-12
1.204600000e+10	1.000000000e-01	4.592032050e-12
1.204800000e+10	1.000000000e-01	4.703198334e-12
1.205000000e+10	1.000000000e-01	4.719552874e-12
1.205200000e+10	1.000000000e-01	4.633030938e-12
1.205400000e+10	1.000000000e-01	4.817534392e-12
1.205600000e+10	1.000000000e-01	4.930566372e-12
1.205800000e+10	1.000000000e-01	4.809029043e-12
1.206000000e+10	1.000000000e-01	4.873977957e-12
1.206200000e+10	1.000000000e-01	4.846024190e-12
1.206400000e+10	1.000000000e-01	4.907143702e-12
1.206600000e+10	1.000000000e-01	4.888786858e-12
1.206800000e+10	1.000000000e-01	4.924058990e-12
1.207000000e+10	1.000000000e-01	4.811562173e-12
1.207200000e+10	1.000000000e-01	4.771836572e-12
1.207400000e+10	1.000000000e-01	4.928569271e-12
1.207600000e+10	1.000000000e-01	4.699736694e-12
1.207800000e+10	1.000000000e-01	5.018922344e-12
1.208000000e+10	1.000000000e-01	4.886487048e-12
1.208200000e+10	1.000000000e-01	4.661747984e-12
1.208400000e+10	1.000000000e-01	4.773422543e-12
1.208600000e+10	1.000000000e-01	4.850826338e-12
1.208800000e+10	1.000000000e-01	4.782082716e-12
1.209000000e+10	1.000000000e-01	4.521590567e-12
1.209200000e+10	1.000000000e-01	4.478795373e-12
1.209400000e+10	1.000000000e-01	4.448695752e-12
1.209600000e+10	1.000000000e-01	4.289600359e-12
1.209800000e+10	1.000000000e-01	4.428715207e-12
1.210000000e+10	1.000000000e-01	4.484440597e-12
1.210200000e+10	1.000000000e-01	4.280920670e-12
1.210400000e+10	1.000000000e-01	4.412281304e-12
1.210600000e+10	1.000000000e-01	4.247062337e-12
1.210800000e+10	1.000000000e-01	4.323392339e-12
1.211000000e+10	1.000000000e-01	3.964633309e-12
1.211200000e+10	1.000000000e-01	3.835081992e-12
1.211400000e+10	1.000000000e-01	4.062695493e-12
1.211600000e+10	1.000000000e-01	3.963293235e-12
1.211800000e+10	1.000000000e-01	3.875383955e-12
1.212000000e+10	1.000000000e-01	3.772049947e-12
1.212200000e+10	1.000000000e-01	3.795728488e-12
1.212400000e+10	1.000000000e-01	3.646953833e-12
1.212600000e+10	1.000000000e-01	3.687874658e-12
1.212800000e+10	1.000000000e-01	3.486098346e-12
1.213000000e+10	1.000000000e-01	3.579501712e-12
1.213200000e+10	1.000000000e-01	3.478115582e-12
1.213400000e+10	1.000000000e-01	3.308204622e-12
1.213600000e+10	1.000000000e-01	3.415701099e-12
1.213800000e+10	1.000000000e-01	3.410585616e-12
1.214000000e+10	1.000000000e-01	3.456820333e-12
1.214200000e+10	1.000000000e-01	3.273286590e-12
1.214400000e+10	1.000000000e-01	3.473305194e-12
1.214600000e+10	1.000000000e-01	3.240767680e-12
1.214800000e+10	1.000000000e-01	3.288996462e-12
1.215000000e+10	1.000000000e-01	3.486568239e-12
1.215200000e+10	1.000000000e-01	3.368016803e-12
1.215400000e+10	1.000000000e-01	3.455310474e-12
1.215600000e+10	1.000000000e-01	3.447140576e-12
1.215800000e+10	1.000000000e-01	3.291256590e-12
1.216000000e+10	1.000000000e-01	3.531945136e-12
1.216200000e+10	1.000000000e-01	3.754337119e-12
1.216400000e+10	1.000000000e-01	3.560721813e-12
1.216600000e+10	1.000000000e-01	3.632296287e-12
1.216800000e+10	1.000000000e-01	3.557788179e-12
1.217000000e+10	1.000000000e-01	3.692825126e-12
1.217200000e+10	1.000000000e-01	3.773304152e-12
1.217400000e+10	1.000000000e-01	3.846589713e-12
1.217600000e+10	1.000000000e-01	3.960456095e-12
1.217800000e+10	1.000000000e-01	3.960134304e-12
1.218000000e+10	1.000000000e-01	3.993232828e-12
1.218200000e+10	1.000000000e-01	4.012019016e-12
1.218400000e+10	1.000000000e-01	4.046290213e-12
1.218600000e+10	1.000000000e-01	4.156874497e-12
1.218800000e+10	1.000000000e-01	4.140532969e-12
1.219000000e+10	1.000000000e-01	4.113992133e-12
1.219200000e+10	1.000000000e-01	4.078157517e-12
1.219400000e+10	1.000000000e-01	4.122527840e-12
1.219600000e+10	1.000000000e-01	4.070805758e-12
1.219800000e+10	1.000000000e-01	4.288311459e-12
1.220000000e+10	1.000000000e-01	4.353861022e-12
1.220200000e+10	1.000000000e-01	4.177292626e-12
1.220400000e+10	1.000000000e-01	4.228972207e-12
1.220600000e+10	1.000000000e-01	3.987107953e-12
1.220800000e+10	1.000000000e-01	4.207989426e-12
1.221000000e+10	1.000000000e-01	4.039218612e-12
1.221200000e+10	1.000000000e-01	3.932587762e-12
1.221400000e+10	1.000000000e-01	3.923637890e-12
1.221600000e+10	1.000000000e-01	3.983266408e-12
1.221800000e+10	1.000000000e-01	4.081500329e-12
1.222000000e+10	1.000000000e-01	3.893076833e-12
1.222200000e+10	1.000000000e-01	3.910603612e-12
1.222400000e+10	1.000000000e-01	3.789333864e-12
1.222600000e+10	1.000000000e-01	3.620878554e-12
1.222800000e+10	1.000000000e-01	3.829329215e-12
1.223000000e+10	1.000000000e-01	3.791565152e-12
1.223200000e+10	1.000000000e-01	3.686726271e-12
1.223400000e+10	1.000000000e-01	4.144684596e-12
1.223600000e+10	1.000000000e-01	4.131226611e-12
1.223800000e+10	1.000000000e-01	3.921276064e-12
1.224000000e+10	1.000000000e-01	4.005538089e-12
1.224200000e+10	1.000000000e-01	3.789659558e-12
1.224400000e+10	1.000000000e-01	4.019359064e-12
1.224600000e+10	1.000000000e-01	3.771463610e-12
1.224800000e+10	1.000000000e-01	3.955697749e-12
1.225000000e+10	1.000000000e-01	3.966642553e-12
1.225200000e+10	1.000000000e-01	3.957534821e-12
1.225400000e+10	1.000000000e-01	3.980808305e-12
1.225600000e+10	1.000000000e-01	3.819818593e-12
1.225800000e+10	1.000000000e-01	3.800658139e-12
1.226000000e+10	1.000000000e-01	3.973791348e-12
1.226200000e+10	1.000000000e-01	3.998461718e-12
1.226400000e+10	1.000000000e-01	3.939648954e-12
1.226600000e+10	1.000000000e-01	3.844145054e-12
1.226800000e+10	1.000000000e-01	3.936250197e-12
1.227000000e+10	1.000000000e-01	3.979027611e-12
1.227200000e+10	1.000000000e-01	3.930608877e-12
1.227400000e+10	1.000000000e-01	3.803721661e-12
1.227600000e+10	1.000000000e-01	3.917121835e-12
1.227800000e+10	1.000000000e-01	3.884670797e-12
1.228000000e+10	1.000000000e-01	3.919712645e-12
1.228200000e+10	1.000000000e-01	3.922914511e-12
1.228400000e+10	1.000000000e-01	3.882570480e-12
1.228600000e+10	1.000000000e-01	3.975505689e-12
1.228800000e+10	1.000000000e-01	3.878271402e-12
1.229000000e+10	1.000000000e-01	3.972287343e-12
1.229200000e+10	1.000000000e-01	3.971913944e-12
1.229400000e+10	1.000000000e-01	3.937143580e-12
1.229600000e+10	1.000000000e-01	4.072762527e-12
1.229800000e+10	1.000000000e-01	4.207458600e-12
1.230000000e+10	1.000000000e-01	3.905254158e-12
1.230200000e+10	1.000000000e-01	3.867949797e-12
1.230400000e+10	1.000000000e-01	4.030859414e-12
1.230600000e+10	1.000000000e-01	4.030602241e-12
1.230800000e+10	1.000000000e-01	3.923476995e-12
1.231000000e+10	1.000000000e-01	4.043977393e-12
1.231200000e+10	1.000000000e-01	3.924172619e-12
1.231400000e+10	1.000000000e-01	3.876819438e-12
1.231600000e+10	1.000000000e-01	3.847837413e-12
1.231800000e+10	1.000000000e-01	4.421961929e-12
1.232000000e+10	1.000000000e-01	3.992908434e-12
1.232200000e+10	1.000000000e-01	4.103418126e-12
1.232400000e+10	1.000000000e-01	3.993951003e-12
1.232600000e+10	1.000000000e-01	4.106082661e-12
1.232800000e+10	1.000000000e-01	4.157776120e-12
1.233000000e+10	1.000000000e-01	3.941444393e-12
1.233200000e+10	1.000000000e-01	4.126300863e-12
1.233400000e+10	1.000000000e-01	4.072173154e-12
1.233600000e+10	1.000000000e-01	3.985453027e-12
1.233800000e+10	1.000000000e-01	4.031252328e-12
1.234000000e+10	1.000000000e-01	4.184432748e-12
1.234200000e+10	1.000000000e-01	4.076129625e-12
1.234400000e+10	1.000000000e-01	4.160200830e-12
1.234600000e+10	1.000000000e-01	4.073900071e-12
1.234800000e+10	1.000000000e-01	4.058319219e-12
1.235000000e+10	1.000000000e-01	4.244731736e-12
1.235200000e+10	1.000000000e-01	4.090528263e-12
1.235400000e+10	1.000000000e-01	4.046791981e-12
1.235600000e+10	1.000000000e-01	4.319942841e-12
1.235800000e+10	1.000000000e-01	4.084949826e-12
1.236000000e+10	1.000000000e-01	4.118181057e-12
1.236200000e+10	1.000000000e-01	4.355354185e-12
1.236400000e+10	1.000000000e-01	4.307978019e-12
1.236600000e+10	1.000000000e-01	4.304502067e-12
1.236800000e+10	1.000000000e-01	4.206094674e-12
1.237000000e+10	1.000000000e-01	4.557143291e-12
1.237200000e+10	1.000000000e-01	4.392709720e-12
1.237400000e+10	1.000000000e-01	4.294300592e-12
1.237600000e+10	1.000000000e-01	4.583592620e-12
1.237800000e+10	1.000000000e-01	4.700187288e-12
1.238000000e+10	1.000000000e-01	4.685518900e-12
1.238200000e+10	1.000000000e-01	4.409560824e-12
1.238400000e+10	1.000000000e-01	4.335523260e-12
1.238600000e+10	1.000000000e-01	4.496325621e-12
1.238800000e+10	1.000000000e-01	4.687346865e-12
1.239000000e+10	1.000000000e-01	4.720657025e-12
1.239200000e+10	1.000000000e-01	4.531728725e-12
1.239400000e+10	1.000000000e-01	4.483518591e-12
1.239600000e+10	1.000000000e-01	4.391019232e-12
1.239800000e+10	1.000000000e-01	4.461128082e-12
1.240000000e+10	1.000000000e-01	4.641543660e-12
1.240200000e+10	1.000000000e-01	4.832257424e-12
1.240400000e+10	1.000000000e-01	4.609439132e-12
1.240600000e+10	1.000000000e-01	4.390087686e-12
1.240800000e+10	1.000000000e-01	4.465193840e-12
1.241000000e+10	1.000000000e-01	4.342252252e-12
1.241200000e+10	1.000000000e-01	4.322186706e-12
1.241400000e+10	1.000000000e-01	4.209979587e-12
1.241600000e+10	1.000000000e-01	4.297796927e-12
1.241800000e+10	1.000000000e-01	4.221879357e-12
1.242000000e+10	1.000000000e-01	4.148303229e-12
1.242200000e+10	1.000000000e-01	4.264956877e-12
1.242400000e+10	1.000000000e-01	4.449145045e-12
1.242600000e+10	1.000000000e-01	4.138034967e-12
1.242800000e+10	1.000000000e-01	4.188152863e-12
1.243000000e+10	1.000000000e-01	4.187496704e-12
1.243200000e+10	1.000000000e-01	4.147849599e-12
1.243400000e+10	1.000000000e-01	4.198404645e-12
1.243600000e+10	1.000000000e-01	4.228089667e-12
1.243800000e+10	1.000000000e-01	4.222063671e-12
1.244000000e+10	1.000000000e-01	4.016862364e-12
1.244200000e+10	1.000000000e-01	4.152116585e-12
1.244400000e+10	1.000000000e-01	4.159301376e-12
1.244600000e+10	1.000000000e-01	4.246032345e-12
1.244800000e+10	1.000000000e-01	4.169439533e-12
1.245000000e+10	1.000000000e-01	4.622429176e-12
1.245200000e+10	1.000000000e-01	4.697660230e-12
1.245400000e+10	1.000000000e-01	4.439440135e-12
1.245600000e+10	1.000000000e-01	4.465733339e-12
1.245800000e+10	1.000000000e-01	4.639749088e-12
1.246000000e+10	1.000000000e-01	4.675649191e-12
1.246200000e+10	1.000000000e-01	4.736171958e-12
