SpecAnalyzer (GHz)	setField (T)	 SpecAnalyzerOut (Hz)

1.347400000e+10	2.000000000e-01	3.536996043e-11
1.347600000e+10	2.000000000e-01	3.337376903e-11
1.347800000e+10	2.000000000e-01	3.752964953e-11
1.348000000e+10	2.000000000e-01	3.835680384e-11
1.348200000e+10	2.000000000e-01	3.814672883e-11
1.348400000e+10	2.000000000e-01	3.718661837e-11
1.348600000e+10	2.000000000e-01	3.820260427e-11
1.348800000e+10	2.000000000e-01	4.083660840e-11
1.349000000e+10	2.000000000e-01	3.800404436e-11
1.349200000e+10	2.000000000e-01	4.184167596e-11
1.349400000e+10	2.000000000e-01	4.130533415e-11
1.349600000e+10	2.000000000e-01	4.002657927e-11
1.349800000e+10	2.000000000e-01	4.121851124e-11
1.350000000e+10	2.000000000e-01	4.351498328e-11
1.350200000e+10	2.000000000e-01	4.191286554e-11
1.350400000e+10	2.000000000e-01	4.105129778e-11
1.350600000e+10	2.000000000e-01	4.654423721e-11
1.350800000e+10	2.000000000e-01	4.497377470e-11
1.351000000e+10	2.000000000e-01	5.018201826e-11
1.351200000e+10	2.000000000e-01	4.953267657e-11
1.351400000e+10	2.000000000e-01	4.609971779e-11
1.351600000e+10	2.000000000e-01	4.826645333e-11
1.351800000e+10	2.000000000e-01	5.126895089e-11
1.352000000e+10	2.000000000e-01	5.008793727e-11
1.352200000e+10	2.000000000e-01	4.840541856e-11
1.352400000e+10	2.000000000e-01	4.922429825e-11
1.352600000e+10	2.000000000e-01	4.952810037e-11
1.352800000e+10	2.000000000e-01	5.261875310e-11
1.353000000e+10	2.000000000e-01	5.351016852e-11
1.353200000e+10	2.000000000e-01	5.060613387e-11
1.353400000e+10	2.000000000e-01	4.894327651e-11
1.353600000e+10	2.000000000e-01	5.595002586e-11
1.353800000e+10	2.000000000e-01	5.219401994e-11
1.354000000e+10	2.000000000e-01	5.364559838e-11
1.354200000e+10	2.000000000e-01	5.496937974e-11
1.354400000e+10	2.000000000e-01	5.357132793e-11
1.354600000e+10	2.000000000e-01	5.426860350e-11
1.354800000e+10	2.000000000e-01	5.242309364e-11
1.355000000e+10	2.000000000e-01	5.108893170e-11
1.355200000e+10	2.000000000e-01	5.144899090e-11
1.355400000e+10	2.000000000e-01	5.282568827e-11
1.355600000e+10	2.000000000e-01	5.402999922e-11
1.355800000e+10	2.000000000e-01	5.128019537e-11
1.356000000e+10	2.000000000e-01	5.063849340e-11
1.356200000e+10	2.000000000e-01	5.146305951e-11
1.356400000e+10	2.000000000e-01	5.202407949e-11
1.356600000e+10	2.000000000e-01	5.240854625e-11
1.356800000e+10	2.000000000e-01	5.094160510e-11
1.357000000e+10	2.000000000e-01	4.851620147e-11
1.357200000e+10	2.000000000e-01	5.091486260e-11
1.357400000e+10	2.000000000e-01	5.064856173e-11
1.357600000e+10	2.000000000e-01	4.953334271e-11
1.357800000e+10	2.000000000e-01	4.898360537e-11
1.358000000e+10	2.000000000e-01	5.052567045e-11
1.358200000e+10	2.000000000e-01	4.818491439e-11
1.358400000e+10	2.000000000e-01	4.897733261e-11
1.358600000e+10	2.000000000e-01	4.636747583e-11
1.358800000e+10	2.000000000e-01	4.761004785e-11
1.359000000e+10	2.000000000e-01	4.898276229e-11
1.359200000e+10	2.000000000e-01	4.523596428e-11
1.359400000e+10	2.000000000e-01	4.305607607e-11
1.359600000e+10	2.000000000e-01	4.535441814e-11
1.359800000e+10	2.000000000e-01	4.522043504e-11
1.360000000e+10	2.000000000e-01	8.198967894e-11
1.360200000e+10	2.000000000e-01	5.268142589e-10
1.360400000e+10	2.000000000e-01	5.538319248e-10
1.360600000e+10	2.000000000e-01	5.185782914e-10
1.360800000e+10	2.000000000e-01	5.657903590e-10
1.361000000e+10	2.000000000e-01	5.046713603e-10
1.361200000e+10	2.000000000e-01	5.177362983e-10
1.361400000e+10	2.000000000e-01	5.653348900e-10
1.361600000e+10	2.000000000e-01	4.880374993e-10
1.361800000e+10	2.000000000e-01	5.411761039e-10
1.362000000e+10	2.000000000e-01	5.369593103e-10
1.362200000e+10	2.000000000e-01	5.062431585e-10
1.362400000e+10	2.000000000e-01	5.754952626e-10
1.362600000e+10	2.000000000e-01	5.068971909e-10
1.362800000e+10	2.000000000e-01	5.118623303e-10
1.363000000e+10	2.000000000e-01	5.163331429e-10
1.363200000e+10	2.000000000e-01	5.192821728e-10
1.363400000e+10	2.000000000e-01	5.579913753e-10
1.363600000e+10	2.000000000e-01	5.805741443e-10
1.363800000e+10	2.000000000e-01	5.362525424e-10
1.364000000e+10	2.000000000e-01	5.470920383e-10
1.364200000e+10	2.000000000e-01	5.273028680e-10
1.364400000e+10	2.000000000e-01	5.715625195e-10
1.364600000e+10	2.000000000e-01	6.129843855e-10
1.364800000e+10	2.000000000e-01	6.126558150e-10
1.365000000e+10	2.000000000e-01	5.143669379e-10
1.365200000e+10	2.000000000e-01	6.135978392e-10
1.365400000e+10	2.000000000e-01	5.971117489e-10
1.365600000e+10	2.000000000e-01	5.766629396e-10
1.365800000e+10	2.000000000e-01	5.454274254e-10
1.366000000e+10	2.000000000e-01	6.017598086e-10
1.366200000e+10	2.000000000e-01	6.083342163e-10
1.366400000e+10	2.000000000e-01	6.672582487e-10
1.366600000e+10	2.000000000e-01	5.995651753e-10
1.366800000e+10	2.000000000e-01	5.934153169e-10
1.367000000e+10	2.000000000e-01	6.219991189e-10
1.367200000e+10	2.000000000e-01	6.327715019e-10
1.367400000e+10	2.000000000e-01	6.009585052e-10
1.367600000e+10	2.000000000e-01	6.597347113e-10
1.367800000e+10	2.000000000e-01	6.641917016e-10
1.368000000e+10	2.000000000e-01	6.471271297e-10
1.368200000e+10	2.000000000e-01	6.276011932e-10
1.368400000e+10	2.000000000e-01	6.375897033e-10
1.368600000e+10	2.000000000e-01	6.737538305e-10
1.368800000e+10	2.000000000e-01	5.991088181e-10
1.369000000e+10	2.000000000e-01	5.952052740e-10
1.369200000e+10	2.000000000e-01	6.939935848e-10
1.369400000e+10	2.000000000e-01	6.472659630e-10
1.369600000e+10	2.000000000e-01	6.646687090e-10
1.369800000e+10	2.000000000e-01	6.909982586e-10
1.370000000e+10	2.000000000e-01	6.868708380e-10
1.370200000e+10	2.000000000e-01	6.929218865e-10
1.370400000e+10	2.000000000e-01	6.095052796e-10
1.370600000e+10	2.000000000e-01	7.001829672e-10
1.370800000e+10	2.000000000e-01	6.765064620e-10
1.371000000e+10	2.000000000e-01	6.950485743e-10
1.371200000e+10	2.000000000e-01	6.881952785e-10
1.371400000e+10	2.000000000e-01	7.252883294e-10
1.371600000e+10	2.000000000e-01	6.301212885e-10
1.371800000e+10	2.000000000e-01	6.987267431e-10
1.372000000e+10	2.000000000e-01	7.189938089e-10
1.372200000e+10	2.000000000e-01	6.823291931e-10
1.372400000e+10	2.000000000e-01	7.047885053e-10
1.372600000e+10	2.000000000e-01	7.144864145e-10
1.372800000e+10	2.000000000e-01	7.009855474e-10
1.373000000e+10	2.000000000e-01	7.569492810e-10
1.373200000e+10	2.000000000e-01	6.914388506e-10
1.373400000e+10	2.000000000e-01	6.864029900e-10
1.373600000e+10	2.000000000e-01	7.204896679e-10
1.373800000e+10	2.000000000e-01	7.135848024e-10
1.374000000e+10	2.000000000e-01	7.325232643e-10
1.374200000e+10	2.000000000e-01	7.018091663e-10
1.374400000e+10	2.000000000e-01	7.409515224e-10
1.374600000e+10	2.000000000e-01	7.090647514e-10
1.374800000e+10	2.000000000e-01	7.502661270e-10
1.375000000e+10	2.000000000e-01	7.403644364e-10
1.375200000e+10	2.000000000e-01	6.676246778e-10
1.375400000e+10	2.000000000e-01	7.741371433e-10
1.375600000e+10	2.000000000e-01	6.979993805e-10
1.375800000e+10	2.000000000e-01	7.207772712e-10
1.376000000e+10	2.000000000e-01	7.479515340e-10
1.376200000e+10	2.000000000e-01	7.783635958e-10
1.376400000e+10	2.000000000e-01	7.024666404e-10
1.376600000e+10	2.000000000e-01	7.303112559e-10
1.376800000e+10	2.000000000e-01	7.100598443e-10
1.377000000e+10	2.000000000e-01	7.739863195e-10
1.377200000e+10	2.000000000e-01	7.397816804e-10
1.377400000e+10	2.000000000e-01	7.113450384e-10
1.377600000e+10	2.000000000e-01	7.180246953e-10
1.377800000e+10	2.000000000e-01	7.599723073e-10
1.378000000e+10	2.000000000e-01	7.120727341e-10
1.378200000e+10	2.000000000e-01	7.538884517e-10
1.378400000e+10	2.000000000e-01	7.909208843e-10
1.378600000e+10	2.000000000e-01	7.049656414e-10
1.378800000e+10	2.000000000e-01	7.066061625e-10
1.379000000e+10	2.000000000e-01	7.012523340e-10
1.379200000e+10	2.000000000e-01	6.898512317e-10
1.379400000e+10	2.000000000e-01	7.044172468e-10
1.379600000e+10	2.000000000e-01	7.655708845e-10
1.379800000e+10	2.000000000e-01	7.424236226e-10
1.380000000e+10	2.000000000e-01	6.743754444e-10
1.380200000e+10	2.000000000e-01	7.129047352e-10
1.380400000e+10	2.000000000e-01	7.619628817e-10
1.380600000e+10	2.000000000e-01	7.203261876e-10
1.380800000e+10	2.000000000e-01	6.912426742e-10
1.381000000e+10	2.000000000e-01	7.274959524e-10
1.381200000e+10	2.000000000e-01	6.879770087e-10
1.381400000e+10	2.000000000e-01	6.888666304e-10
1.381600000e+10	2.000000000e-01	6.982652789e-10
1.381800000e+10	2.000000000e-01	6.262175778e-10
1.382000000e+10	2.000000000e-01	6.228571547e-10
1.382200000e+10	2.000000000e-01	6.306605238e-10
1.382400000e+10	2.000000000e-01	6.318647272e-10
1.382600000e+10	2.000000000e-01	6.714777068e-10
1.382800000e+10	2.000000000e-01	6.680233589e-10
1.383000000e+10	2.000000000e-01	5.927658919e-10
1.383200000e+10	2.000000000e-01	5.964668204e-10
1.383400000e+10	2.000000000e-01	6.337178560e-10
1.383600000e+10	2.000000000e-01	5.866573893e-10
1.383800000e+10	2.000000000e-01	6.203981773e-10
1.384000000e+10	2.000000000e-01	5.807517800e-10
1.384200000e+10	2.000000000e-01	5.487578170e-10
1.384400000e+10	2.000000000e-01	5.728439390e-10
1.384600000e+10	2.000000000e-01	6.257274143e-10
1.384800000e+10	2.000000000e-01	5.731135566e-10
1.385000000e+10	2.000000000e-01	5.655461099e-10
1.385200000e+10	2.000000000e-01	5.882841991e-10
1.385400000e+10	2.000000000e-01	5.641023759e-10
1.385600000e+10	2.000000000e-01	5.692851746e-10
1.385800000e+10	2.000000000e-01	4.931577924e-10
1.386000000e+10	2.000000000e-01	5.608785103e-10
1.386200000e+10	2.000000000e-01	4.869756820e-10
1.386400000e+10	2.000000000e-01	4.980976742e-10
1.386600000e+10	2.000000000e-01	4.712686352e-10
1.386800000e+10	2.000000000e-01	5.208197207e-10
1.387000000e+10	2.000000000e-01	4.970345246e-10
1.387200000e+10	2.000000000e-01	4.690679511e-10
1.387400000e+10	2.000000000e-01	4.483674820e-10
1.387600000e+10	2.000000000e-01	4.589392200e-10
1.387800000e+10	2.000000000e-01	4.498889039e-10
1.388000000e+10	2.000000000e-01	5.006829396e-10
1.388200000e+10	2.000000000e-01	5.016884685e-10
1.388400000e+10	2.000000000e-01	4.752515048e-10
1.388600000e+10	2.000000000e-01	4.348898741e-10
1.388800000e+10	2.000000000e-01	4.300555467e-10
1.389000000e+10	2.000000000e-01	4.669841180e-10
1.389200000e+10	2.000000000e-01	4.766201323e-10
1.389400000e+10	2.000000000e-01	4.326294878e-10
1.389600000e+10	2.000000000e-01	4.322222580e-10
1.389800000e+10	2.000000000e-01	4.256296426e-10
1.390000000e+10	2.000000000e-01	4.250782226e-10
1.390200000e+10	2.000000000e-01	3.776091939e-10
1.390400000e+10	2.000000000e-01	4.372558982e-10
1.390600000e+10	2.000000000e-01	4.105588369e-10
1.390800000e+10	2.000000000e-01	4.354910876e-10
1.391000000e+10	2.000000000e-01	4.512388796e-10
1.391200000e+10	2.000000000e-01	4.377857243e-10
1.391400000e+10	2.000000000e-01	4.147368005e-10
1.391600000e+10	2.000000000e-01	4.090591477e-10
1.391800000e+10	2.000000000e-01	4.107571783e-10
1.392000000e+10	2.000000000e-01	4.017395583e-10
1.392200000e+10	2.000000000e-01	4.229638861e-10
1.392400000e+10	2.000000000e-01	3.881867050e-10
1.392600000e+10	2.000000000e-01	4.175709778e-10
1.392800000e+10	2.000000000e-01	4.181212321e-10
1.393000000e+10	2.000000000e-01	4.199397496e-10
1.393200000e+10	2.000000000e-01	3.984746422e-10
1.393400000e+10	2.000000000e-01	4.140613963e-10
1.393600000e+10	2.000000000e-01	4.145732646e-10
1.393800000e+10	2.000000000e-01	3.997666087e-10
1.394000000e+10	2.000000000e-01	3.812068439e-10
1.394200000e+10	2.000000000e-01	4.043365365e-10
1.394400000e+10	2.000000000e-01	4.079148408e-10
1.394600000e+10	2.000000000e-01	3.989631681e-10
1.394800000e+10	2.000000000e-01	3.758796607e-10
1.395000000e+10	2.000000000e-01	4.164554812e-10
1.395200000e+10	2.000000000e-01	4.339212045e-10
1.395400000e+10	2.000000000e-01	4.332036951e-10
1.395600000e+10	2.000000000e-01	3.632263657e-10
1.395800000e+10	2.000000000e-01	3.896596101e-10
1.396000000e+10	2.000000000e-01	4.043098079e-10
1.396200000e+10	2.000000000e-01	3.946536709e-10
1.396400000e+10	2.000000000e-01	4.022539524e-10
1.396600000e+10	2.000000000e-01	4.402937182e-10
1.396800000e+10	2.000000000e-01	4.195405690e-10
1.397000000e+10	2.000000000e-01	3.803189152e-10
1.397200000e+10	2.000000000e-01	3.701262630e-10
1.397400000e+10	2.000000000e-01	3.977900509e-10
1.397600000e+10	2.000000000e-01	3.710586838e-10
1.397800000e+10	2.000000000e-01	4.579766844e-10
1.398000000e+10	2.000000000e-01	3.824515427e-10
1.398200000e+10	2.000000000e-01	4.400830811e-10
1.398400000e+10	2.000000000e-01	3.710954044e-10
1.398600000e+10	2.000000000e-01	3.963061823e-10
1.398800000e+10	2.000000000e-01	4.483579896e-10
1.399000000e+10	2.000000000e-01	3.885455291e-10
1.399200000e+10	2.000000000e-01	3.888657452e-10
1.399400000e+10	2.000000000e-01	3.924871539e-10
1.399600000e+10	2.000000000e-01	3.987091768e-10
1.399800000e+10	2.000000000e-01	4.304364920e-10
1.400000000e+10	2.000000000e-01	4.071822879e-10
1.200000000e+10	1.000000000e-01	3.652567138e-11
1.200200000e+10	1.000000000e-01	3.805902468e-11
1.200400000e+10	1.000000000e-01	3.741047749e-11
1.200600000e+10	1.000000000e-01	3.824090003e-11
1.200800000e+10	1.000000000e-01	3.815297037e-11
1.201000000e+10	1.000000000e-01	3.821803637e-11
1.201200000e+10	1.000000000e-01	4.042815041e-11
1.201400000e+10	1.000000000e-01	4.065671758e-11
1.201600000e+10	1.000000000e-01	3.814410246e-11
1.201800000e+10	1.000000000e-01	3.742016419e-11
1.202000000e+10	1.000000000e-01	3.923477862e-11
1.202200000e+10	1.000000000e-01	4.052094424e-11
1.202400000e+10	1.000000000e-01	4.079293153e-11
1.202600000e+10	1.000000000e-01	4.224699063e-11
1.202800000e+10	1.000000000e-01	4.087680888e-11
1.203000000e+10	1.000000000e-01	4.276612051e-11
1.203200000e+10	1.000000000e-01	3.994102965e-11
1.203400000e+10	1.000000000e-01	4.078101745e-11
1.203600000e+10	1.000000000e-01	4.472717682e-11
1.203800000e+10	1.000000000e-01	4.304822818e-11
1.204000000e+10	1.000000000e-01	4.551168470e-11
1.204200000e+10	1.000000000e-01	4.422374966e-11
1.204400000e+10	1.000000000e-01	4.482383215e-11
1.204600000e+10	1.000000000e-01	4.498086278e-11
1.204800000e+10	1.000000000e-01	4.440889323e-11
1.205000000e+10	1.000000000e-01	4.862115224e-11
1.205200000e+10	1.000000000e-01	4.295575354e-11
1.205400000e+10	1.000000000e-01	4.632160627e-11
1.205600000e+10	1.000000000e-01	4.619020097e-11
1.205800000e+10	1.000000000e-01	4.414689794e-11
1.206000000e+10	1.000000000e-01	4.549346663e-11
1.206200000e+10	1.000000000e-01	4.479324897e-11
1.206400000e+10	1.000000000e-01	4.928006267e-11
1.206600000e+10	1.000000000e-01	4.703873055e-11
1.206800000e+10	1.000000000e-01	4.963981309e-11
1.207000000e+10	1.000000000e-01	4.524161601e-11
1.207200000e+10	1.000000000e-01	4.337316964e-11
1.207400000e+10	1.000000000e-01	4.794272618e-11
1.207600000e+10	1.000000000e-01	4.493684938e-11
1.207800000e+10	1.000000000e-01	4.488019678e-11
1.208000000e+10	1.000000000e-01	4.679357943e-11
1.208200000e+10	1.000000000e-01	4.607000198e-11
1.208400000e+10	1.000000000e-01	4.643919624e-11
1.208600000e+10	1.000000000e-01	4.575275575e-11
1.208800000e+10	1.000000000e-01	4.348146149e-11
1.209000000e+10	1.000000000e-01	4.322930555e-11
1.209200000e+10	1.000000000e-01	4.367101125e-11
1.209400000e+10	1.000000000e-01	4.254243138e-11
1.209600000e+10	1.000000000e-01	4.316910024e-11
1.209800000e+10	1.000000000e-01	4.225048783e-11
1.210000000e+10	1.000000000e-01	3.970524950e-11
1.210200000e+10	1.000000000e-01	3.902755549e-11
1.210400000e+10	1.000000000e-01	4.136713888e-11
1.210600000e+10	1.000000000e-01	3.944709490e-11
1.210800000e+10	1.000000000e-01	4.025038289e-11
1.211000000e+10	1.000000000e-01	3.812855934e-11
1.211200000e+10	1.000000000e-01	3.686759231e-11
1.211400000e+10	1.000000000e-01	3.821967048e-11
1.211600000e+10	1.000000000e-01	3.824845995e-11
1.211800000e+10	1.000000000e-01	3.399098711e-11
1.212000000e+10	1.000000000e-01	3.644838251e-11
1.212200000e+10	1.000000000e-01	3.490696621e-11
1.212400000e+10	1.000000000e-01	3.434920751e-11
1.212600000e+10	1.000000000e-01	3.480220626e-11
1.212800000e+10	1.000000000e-01	3.701147375e-11
1.213000000e+10	1.000000000e-01	3.371431606e-11
1.213200000e+10	1.000000000e-01	3.369228854e-11
1.213400000e+10	1.000000000e-01	3.273671612e-11
1.213600000e+10	1.000000000e-01	3.469943777e-11
1.213800000e+10	1.000000000e-01	3.442316571e-11
1.214000000e+10	1.000000000e-01	3.448022770e-11
1.214200000e+10	1.000000000e-01	3.288098613e-11
1.214400000e+10	1.000000000e-01	3.483191860e-11
1.214600000e+10	1.000000000e-01	3.414052721e-11
1.214800000e+10	1.000000000e-01	3.748143115e-11
1.215000000e+10	1.000000000e-01	3.392504680e-11
1.215200000e+10	1.000000000e-01	3.259665801e-11
1.215400000e+10	1.000000000e-01	3.315504121e-11
1.215600000e+10	1.000000000e-01	3.391713993e-11
1.215800000e+10	1.000000000e-01	3.516547817e-11
1.216000000e+10	1.000000000e-01	3.682978228e-11
1.216200000e+10	1.000000000e-01	3.364996129e-11
1.216400000e+10	1.000000000e-01	3.523053030e-11
1.216600000e+10	1.000000000e-01	3.588183223e-11
1.216800000e+10	1.000000000e-01	3.876330854e-11
1.217000000e+10	1.000000000e-01	3.604756771e-11
1.217200000e+10	1.000000000e-01	3.825683520e-11
1.217400000e+10	1.000000000e-01	3.650875782e-11
1.217600000e+10	1.000000000e-01	4.125617209e-11
1.217800000e+10	1.000000000e-01	3.872967572e-11
1.218000000e+10	1.000000000e-01	3.696708564e-11
1.218200000e+10	1.000000000e-01	3.816107152e-11
1.218400000e+10	1.000000000e-01	3.658143580e-11
1.218600000e+10	1.000000000e-01	4.360857161e-11
1.218800000e+10	1.000000000e-01	3.963407033e-11
1.219000000e+10	1.000000000e-01	4.004049176e-11
1.219200000e+10	1.000000000e-01	3.967893375e-11
1.219400000e+10	1.000000000e-01	3.738413745e-11
1.219600000e+10	1.000000000e-01	3.976854956e-11
1.219800000e+10	1.000000000e-01	4.133973719e-11
1.220000000e+10	1.000000000e-01	3.744023494e-11
1.220200000e+10	1.000000000e-01	3.835541953e-11
1.220400000e+10	1.000000000e-01	3.867837994e-11
1.220600000e+10	1.000000000e-01	3.920699876e-11
1.220800000e+10	1.000000000e-01	4.077173321e-11
1.221000000e+10	1.000000000e-01	3.928878403e-11
1.221200000e+10	1.000000000e-01	3.624301206e-11
1.221400000e+10	1.000000000e-01	3.724774655e-11
1.221600000e+10	1.000000000e-01	3.882968946e-11
1.221800000e+10	1.000000000e-01	4.018592403e-11
1.222000000e+10	1.000000000e-01	3.592807996e-11
1.222200000e+10	1.000000000e-01	3.736683185e-11
1.222400000e+10	1.000000000e-01	3.894436509e-11
1.222600000e+10	1.000000000e-01	3.583329466e-11
1.222800000e+10	1.000000000e-01	3.798968432e-11
1.223000000e+10	1.000000000e-01	3.387452471e-11
1.223200000e+10	1.000000000e-01	3.662969927e-11
1.223400000e+10	1.000000000e-01	3.391704972e-11
1.223600000e+10	1.000000000e-01	3.450632835e-11
1.223800000e+10	1.000000000e-01	3.746510741e-11
1.224000000e+10	1.000000000e-01	3.497642106e-11
1.224200000e+10	1.000000000e-01	3.355443007e-11
1.224400000e+10	1.000000000e-01	3.924605779e-11
1.224600000e+10	1.000000000e-01	3.711142504e-11
1.224800000e+10	1.000000000e-01	3.798411238e-11
1.225000000e+10	1.000000000e-01	3.830734688e-11
1.225200000e+10	1.000000000e-01	3.686170466e-11
1.225400000e+10	1.000000000e-01	3.864343567e-11
1.225600000e+10	1.000000000e-01	3.709878932e-11
1.225800000e+10	1.000000000e-01	4.014950872e-11
1.226000000e+10	1.000000000e-01	3.641350763e-11
1.226200000e+10	1.000000000e-01	3.740475291e-11
1.226400000e+10	1.000000000e-01	4.059045808e-11
1.226600000e+10	1.000000000e-01	3.552893743e-11
1.226800000e+10	1.000000000e-01	3.786037109e-11
1.227000000e+10	1.000000000e-01	3.536342746e-11
1.227200000e+10	1.000000000e-01	3.914049640e-11
1.227400000e+10	1.000000000e-01	3.885980426e-11
1.227600000e+10	1.000000000e-01	4.035782472e-11
1.227800000e+10	1.000000000e-01	3.801177081e-11
1.228000000e+10	1.000000000e-01	3.895686898e-11
1.228200000e+10	1.000000000e-01	3.627153092e-11
1.228400000e+10	1.000000000e-01	4.056772626e-11
1.228600000e+10	1.000000000e-01	4.039353574e-11
1.228800000e+10	1.000000000e-01	4.028696821e-11
1.229000000e+10	1.000000000e-01	4.062352538e-11
1.229200000e+10	1.000000000e-01	3.928225106e-11
1.229400000e+10	1.000000000e-01	3.726622830e-11
1.229600000e+10	1.000000000e-01	3.707834387e-11
1.229800000e+10	1.000000000e-01	4.043860732e-11
1.230000000e+10	1.000000000e-01	4.002011916e-11
1.230200000e+10	1.000000000e-01	3.871027457e-11
1.230400000e+10	1.000000000e-01	3.932850920e-11
1.230600000e+10	1.000000000e-01	3.736505202e-11
1.230800000e+10	1.000000000e-01	3.878261948e-11
1.231000000e+10	1.000000000e-01	4.130462639e-11
1.231200000e+10	1.000000000e-01	3.726503481e-11
1.231400000e+10	1.000000000e-01	3.996510761e-11
1.231600000e+10	1.000000000e-01	4.024333991e-11
1.231800000e+10	1.000000000e-01	4.083213628e-11
1.232000000e+10	1.000000000e-01	4.059910047e-11
1.232200000e+10	1.000000000e-01	4.187495836e-11
1.232400000e+10	1.000000000e-01	4.267784043e-11
1.232600000e+10	1.000000000e-01	3.831770318e-11
1.232800000e+10	1.000000000e-01	4.070222284e-11
1.233000000e+10	1.000000000e-01	3.754481795e-11
1.233200000e+10	1.000000000e-01	3.913543795e-11
1.233400000e+10	1.000000000e-01	4.117432090e-11
1.233600000e+10	1.000000000e-01	3.950664101e-11
1.233800000e+10	1.000000000e-01	3.896058129e-11
1.234000000e+10	1.000000000e-01	3.877820634e-11
1.234200000e+10	1.000000000e-01	4.121689101e-11
1.234400000e+10	1.000000000e-01	3.948326388e-11
1.234600000e+10	1.000000000e-01	3.769373008e-11
1.234800000e+10	1.000000000e-01	3.944750429e-11
1.235000000e+10	1.000000000e-01	4.195184478e-11
1.235200000e+10	1.000000000e-01	4.263564848e-11
1.235400000e+10	1.000000000e-01	3.967623105e-11
1.235600000e+10	1.000000000e-01	3.948429778e-11
1.235800000e+10	1.000000000e-01	4.285320016e-11
1.236000000e+10	1.000000000e-01	4.164130846e-11
1.236200000e+10	1.000000000e-01	4.098333478e-11
1.236400000e+10	1.000000000e-01	4.249740837e-11
1.236600000e+10	1.000000000e-01	4.199169137e-11
1.236800000e+10	1.000000000e-01	4.160403966e-11
1.237000000e+10	1.000000000e-01	4.758493252e-11
1.237200000e+10	1.000000000e-01	4.195240683e-11
1.237400000e+10	1.000000000e-01	4.439753079e-11
1.237600000e+10	1.000000000e-01	4.140174314e-11
1.237800000e+10	1.000000000e-01	4.602574571e-11
1.238000000e+10	1.000000000e-01	4.389523814e-11
1.238200000e+10	1.000000000e-01	4.450022642e-11
1.238400000e+10	1.000000000e-01	3.948870050e-11
1.238600000e+10	1.000000000e-01	4.227895811e-11
1.238800000e+10	1.000000000e-01	4.359586303e-11
1.239000000e+10	1.000000000e-01	4.738956103e-11
1.239200000e+10	1.000000000e-01	4.513107249e-11
1.239400000e+10	1.000000000e-01	4.284760047e-11
1.239600000e+10	1.000000000e-01	4.172327761e-11
1.239800000e+10	1.000000000e-01	4.421686628e-11
1.240000000e+10	1.000000000e-01	4.305425808e-11
1.240200000e+10	1.000000000e-01	4.563626907e-11
1.240400000e+10	1.000000000e-01	4.276384455e-11
1.240600000e+10	1.000000000e-01	4.507279619e-11
1.240800000e+10	1.000000000e-01	4.051469576e-11
1.241000000e+10	1.000000000e-01	4.299932285e-11
1.241200000e+10	1.000000000e-01	4.357008504e-11
1.241400000e+10	1.000000000e-01	4.130421005e-11
1.241600000e+10	1.000000000e-01	4.292433076e-11
1.241800000e+10	1.000000000e-01	4.134922266e-11
1.242000000e+10	1.000000000e-01	4.420855348e-11
1.242200000e+10	1.000000000e-01	4.239033083e-11
1.242400000e+10	1.000000000e-01	3.887993053e-11
1.242600000e+10	1.000000000e-01	4.448528351e-11
1.242800000e+10	1.000000000e-01	4.209624663e-11
1.243000000e+10	1.000000000e-01	4.429413086e-11
1.243200000e+10	1.000000000e-01	4.244219906e-11
1.243400000e+10	1.000000000e-01	3.982919203e-11
1.243600000e+10	1.000000000e-01	4.026605438e-11
1.243800000e+10	1.000000000e-01	4.053399977e-11
1.244000000e+10	1.000000000e-01	4.061311010e-11
1.244200000e+10	1.000000000e-01	4.128301867e-11
1.244400000e+10	1.000000000e-01	4.483003899e-11
1.244600000e+10	1.000000000e-01	4.598175660e-11
1.244800000e+10	1.000000000e-01	4.646909940e-11
1.245000000e+10	1.000000000e-01	4.388829231e-11
1.245200000e+10	1.000000000e-01	4.339201568e-11
1.245400000e+10	1.000000000e-01	4.489625338e-11
1.245600000e+10	1.000000000e-01	4.411674151e-11
1.245800000e+10	1.000000000e-01	4.592690811e-11
1.246000000e+10	1.000000000e-01	4.678106513e-11
1.246200000e+10	1.000000000e-01	4.444756715e-11
1.246400000e+10	1.000000000e-01	4.500874673e-11
1.246600000e+10	1.000000000e-01	4.497324388e-11
1.246800000e+10	1.000000000e-01	4.867402315e-11
1.247000000e+10	1.000000000e-01	4.638027115e-11
1.247200000e+10	1.000000000e-01	4.531019657e-11
1.247400000e+10	1.000000000e-01	4.653537972e-11
1.247600000e+10	1.000000000e-01	4.573784060e-11
1.247800000e+10	1.000000000e-01	4.314214958e-11
1.248000000e+10	1.000000000e-01	4.916953303e-11
1.248200000e+10	1.000000000e-01	4.705201853e-11
1.248400000e+10	1.000000000e-01	4.431623124e-11
1.248600000e+10	1.000000000e-01	4.440919854e-11
1.248800000e+10	1.000000000e-01	4.780157520e-11
1.249000000e+10	1.000000000e-01	4.516342855e-11
1.249200000e+10	1.000000000e-01	4.607498758e-11
1.249400000e+10	1.000000000e-01	4.451490912e-11
1.249600000e+10	1.000000000e-01	4.299068740e-11
1.249800000e+10	1.000000000e-01	4.437935436e-11
1.250000000e+10	1.000000000e-01	4.272199608e-11
1.250200000e+10	1.000000000e-01	4.367325598e-11
1.250400000e+10	1.000000000e-01	4.094009506e-11
